"100 Mile Vision Care Centre","250-395-4412","Suite 122-475 S Birch Ave , 100 Mile House , BC V0K 2E0","www.2503954412.yp.ca",,optometrist
"1st Ave Optometry Centre","604-677-2947","110-2800 1st Avenue East , Vancouver , BC V5M 4N8","www.6046772947.yp.ca",,optometrist
"Aaxis Eye Care Centre","604-736-6355","908 King Edward Avenue West , Vancouver , BC V5Z 2E2","www.6047366355.yp.ca",,optometrist
"Abasa Optical","604-575-9141","202-18730 Fraser Highway , Surrey , BC V3S 7Y4","www.6045759141.yp.ca",,optometrist
"Abasa Optical","604-687-3942","","www.6046873942.yp.ca",,optometrist
"Abbey Eye Doctors","604-864-8038","120-31935 South Fraser Way , Abbotsford , BC V2T 5N7","www.6048648038.yp.ca",,optometrist
"Abbotsford Vision Clinic","604-853-1781","33715 Essendene Avenue , Abbotsford , BC V2S 2G7","www.6048531781.yp.ca",,optometrist
"Accent Optometry Clinics","250-964-3010","5063 Domano Boulevard , Prince George , BC V2N 5E1","www.2509643010.yp.ca",,optometrist
"Admirals Walk Optometry Clinic","250-995-0449","102-1503 Admirals Road , Victoria , BC V9A 2P8","www.2509950449.yp.ca",,optometrist
"Ahmed N Dr","604-942-5121","5-2991 Lougheed Highway , Coquitlam , BC V3B 6J6","www.6049425121.yp.ca",,optometrist
"Ahmed N Dr","604-899-8899","1620 Davie Street , Vancouver , BC V6G 1V9","www.6048998899.yp.ca",,optometrist
"Aldergrove Vision Clinic","604-607-0820","27111 Fraser Highway , Aldergrove , BC V4W 3R2","www.6046070820.yp.ca",,optometrist
"Allaway R J Dr","250-832-6206","315 Ross St Ne , Salmon Arm , BC V1E 4N8","www.2508326206.yp.ca",,optometrist
"All Canadian Eyeglass Repairs","604-540-2000","6817 Kingsway , Burnaby , BC V5E 1E4","www.6045402000.yp.ca",,optometrist
"Allen Brent Dr","250-368-5500","1241 Cedar Avenue , Trail , BC V1R 4B9","www.2503685500.yp.ca",,optometrist
"Allen Brent Dr","250-365-2220","1458 Columbia Avenue , Castlegar , BC V1N 3K3","www.2503652220.yp.ca",,optometrist
"Allen J T Tim Dr","250-352-5152","366 Baker Street , Nelson , BC V1L 4H5","www.2503525152.yp.ca",,optometrist
"Allen J T Tim Dr","250-365-2220","1458 Columbia Avenue , Castlegar , BC V1N 3K3","www.2503652220.yp.ca",,optometrist
"Alpine Optometry","250-847-5025","3767B 2nd Ave , Smithers , BC V0J 2N0","www.2508475025.yp.ca",,optometrist
"Amiss John D Dr","250-384-4887","309-1120 Yates Street , Victoria , BC V8V 3M9","www.doctoramiss.com","info@doctoramiss.com",optometrist
"Anderson Cindy J Dr","604-536-4999","102-1656 Martin Drive , Surrey , BC V4A 6E7","www.6045364999.yp.ca",,optometrist
"Anderson Richard Dr","250-746-4634","101-394 Duncan Street , Duncan , BC V9L 3W4","www.2507464634.yp.ca",,optometrist
"Anderson Richard Dr","250-743-3411","105-2690 Mill Bay Road RR 1 , Mill Bay , BC V0R 2P1","www.2507433411.yp.ca",,optometrist
"Apex Eyecare","250-493-2552","462 Main Street , Penticton , BC V2A 5C5","www.2504932552.yp.ca",,optometrist
"Apex Eyecare","250-493-2552","462 Main Street , Penticton , BC V2A 5C5","www.2504932552.yp.ca",,optometrist
"Archer Bissonnette & Rea","604-261-8151","5757 Balsam Street , Vancouver , BC V6M 4B8","www.6042618151.yp.ca",,optometrist
"Archer Bissonnette & Rea","604-733-1611","104-1668 Broadway West , Vancouver , BC V6J 1X6","www.6047331611.yp.ca",,optometrist
"Archer Bissonnette & Rea","604-733-1611","104-1668 Broadway West , Vancouver , BC V6J 1X6","www.6047331611.yp.ca",,optometrist
